timestamp,sender,receiver,sender_x,sender_y,sender_z,receiver_x,receiver_y,receiver_z,distance,RSSI,SNR,LOS,building_obstacles,terrain_blocked,packet_status,drop_reason,latency_ms,packet_id,source,destination,hop_count,TTL
1788859932.727,2,3,-0.003,-0.029,-0.047,14.985,-0.040,0.033,14.988,-39.308,80.692,1,,0,received,,397.790,97867cc2-48ad-4278-998d-cfbb94c1f65e,2,3,0,3
1788859932.727,3,1,14.985,-0.040,0.033,-14.983,-0.006,-0.032,29.968,-46.380,73.620,1,,0,dropped,channel_loss,406.565,241e9a46-5afb-4b16-956c-c1d4554fe353,3,1,0,3
1788859932.727,3,2,14.985,-0.040,0.033,-0.003,-0.029,-0.047,14.988,-39.308,80.692,1,,0,received,,410.836,241e9a46-5afb-4b16-956c-c1d4554fe353,3,1,1,2
1788859932.728,2,1,-0.003,-0.029,-0.047,-14.983,-0.006,-0.032,14.980,-39.303,80.697,1,,0,received,,398.952,241e9a46-5afb-4b16-956c-c1d4554fe353,3,1,2,1
1788859932.728,3,2,14.985,-0.040,0.033,-0.003,-0.029,-0.047,14.988,-39.308,80.692,1,,0,received,,403.765,527c2ef9-5c71-4e0c-82e5-e59472c7ca75,3,2,0,3
1788859933.771,1,2,-14.983,-0.006,0.019,0.005,-0.029,-0.002,14.988,-39.308,80.692,1,,0,received,,404.485,d28ea672-0193-4681-bcad-a58a99722e83,1,2,0,3
1788859933.771,1,3,-14.983,-0.006,0.019,14.977,-0.040,0.003,29.960,-46.377,73.623,1,,0,received,,408.611,e73fdec0-cd8c-4e9c-bd3e-e3597e585d27,1,3,0,3
1788859933.771,2,1,0.005,-0.029,-0.002,-14.983,-0.006,0.019,14.988,-39.308,80.692,1,,0,dropped,channel_loss,397.112,7cd574ee-79c8-4f1d-860d-1fa55c1bd24c,2,1,0,3
1788859933.771,2,3,0.005,-0.029,-0.002,14.977,-0.040,0.003,14.973,-39.298,80.702,1,,0,received,,401.930,7cd574ee-79c8-4f1d-860d-1fa55c1bd24c,2,1,1,2
1788859933.772,3,1,14.977,-0.040,0.003,-14.983,-0.006,0.019,29.960,-46.377,73.623,1,,0,received,,400.117,7cd574ee-79c8-4f1d-860d-1fa55c1bd24c,2,1,2,1
1788859933.772,2,3,0.005,-0.029,-0.002,14.977,-0.040,0.003,14.973,-39.298,80.702,1,,0,received,,404.116,b8bc2fd1-0e52-4609-9524-b2bc205255ad,2,3,0,3
1788859933.772,3,1,14.977,-0.040,0.003,-14.983,-0.006,0.019,29.960,-46.377,73.623,1,,0,received,,400.715,fe1f7d14-5a23-418f-bce1-0b47e84dd2ac,3,1,0,3
1788859933.772,3,2,14.977,-0.040,0.003,0.005,-0.029,-0.002,14.973,-39.298,80.702,1,,0,received,,413.609,2fae64b8-5fb0-49b2-977e-44785ab1dc99,3,2,0,3
1788859934.819,1,2,-14.976,-0.006,0.015,0.005,-0.029,-0.060,14.980,-39.303,80.697,1,,0,received,,412.371,89323239-fce5-4336-94c3-5608dffb028d,1,2,0,3
1788859934.819,1,3,-14.976,-0.006,0.015,14.970,-0.040,0.001,29.945,-46.372,73.628,1,,0,received,,396.156,c4374604-f65d-4d28-8d6a-b9c7f4a65c94,1,3,0,3
