time,uav_id,role,x,y,z,latitude,longitude,altitude,velocity,battery,mode,status,armed
1788859519.042,3,Designator,37.688,72.872,17.901,47.39830470,8.54732090,17.937,10.161,62.0,LOITER,active,1
1788859520.094,1,Scout,40.782,-74.268,8.026,47.39833250,8.54498590,8.086,9.698,59.0,LOITER,active,1
1788859520.094,2,Relay,-61.830,2.790,13.010,47.39741500,8.54620060,13.091,6.042,60.0,LOITER,active,1
1788859520.094,3,Designator,40.428,76.486,17.931,47.39833480,8.54737980,17.931,11.588,60.0,LOITER,active,1
1788859521.145,1,Scout,43.000,-76.649,8.095,47.39835850,8.54494490,8.095,10.862,57.0,LOITER,active,1
1788859521.145,2,Relay,-64.298,4.227,13.003,47.39739290,8.54621960,13.085,7.529,60.0,LOITER,active,1
1788859521.145,3,Designator,43.425,80.370,17.882,47.39836180,8.54743140,17.882,12.224,59.0,LOITER,active,1
1788859522.548,1,Scout,44.544,-78.375,8.077,47.39837250,8.54492190,8.077,11.527,58.0,LOITER,active,1
1788859522.548,2,Relay,-65.702,5.043,12.994,47.39738030,8.54623040,13.076,8.200,60.0,LOITER,active,1
1788859522.548,3,Designator,44.928,82.316,17.864,47.39837530,8.54745720,17.864,12.156,59.0,LOITER,active,1
1788859523.696,1,Scout,48.593,-82.865,8.005,47.39840950,8.54486120,8.005,12.211,58.0,LOITER,active,1
1788859523.696,2,Relay,-68.811,6.796,12.975,47.39735250,8.54625370,13.057,9.307,58.0,LOITER,active,1
1788859523.696,3,Designator,47.810,86.093,17.849,47.39840120,8.54750740,17.849,11.830,59.0,LOITER,active,1
1788859524.841,1,Scout,51.843,-86.388,7.979,47.39843870,8.54481460,7.979,11.935,58.0,LOITER,active,1
1788859524.841,2,Relay,-73.327,8.925,12.971,47.39731260,8.54628160,13.052,10.512,56.0,LOITER,active,1
1788859524.841,3,Designator,51.263,90.640,17.816,47.39842620,8.54755610,17.854,11.673,59.0,LOITER,active,1
